YEAR,AC,CANDIDATE,SEX,PARTY,VOTES
1996,PERINGALAM,K.SUDHEER KUMAR,M,IND,"619.0"
1996,PERINGALAM,ILLATH GOPALAN,M,IND,"402.0"
1996,PERINGALAM,GOPALAN PARAMBATH,M,IND,"211.0"
1996,PERINGALAM,MEETHAL YUSUF,M,IND,"142.0"
1996,KUTHUPARAMBA,K.K.SHYLAJA,F,CPM,"61519.0"
1996,KUTHUPARAMBA,M.P.KRISHNAN NAIR,M,INC,"42526.0"
1996,KUTHUPARAMBA,O.K.VASU,M,BJP,"6001.0"
1996,KUTHUPARAMBA,AMBILAT MOHANAN,M,IND,"1248.0"
1996,KUTHUPARAMBA,NELLIMALA THOMAS GEORGE,M,IND,"520.0"
1996,PERAVOOR,K.T.KUNNAHAMMED,M,ICS,"57450.0"
1996,PERAVOOR,K. P. NOORUDEEN,M,INC,"57264.0"
1996,PERAVOOR,P.M. BALACHANDRAN,M,BJP,"5997.0"
1996,PERAVOOR,NECHIKKADAN SAIDALAVI,M,IND,"1840.0"
1996,PERAVOOR,K.K.KEETUKANDY,M,IND,"224.0"
1996,PERAVOOR,NAROTH NANU,M,JP,"224.0"
1996,PERAVOOR,KEERAMBATH ILLIKKAL ASSOTTY,M,IND,"206.0"
1996,PERAVOOR,T.S.ROY,M,IND,"102.0"
1996,PERAVOOR,C.M.ALI,M,IND,"97.0"
1996,PERAVOOR,COTHUMMAKKAL KURIAN CHUMMAR,M,IND,"78.0"
1996,PERAVOOR,COTHUMMAKKAL KURIAN CHUMMAR,M,IND,"78.0"
1996,PERAVOOR,KELICHAMKANDY ACHUTHAN,M,IND,"74.0"
1996,NORTH WYNAD,RADHA RAGHAVAN,F,INC,"50617.0"
1996,NORTH WYNAD,K.C.KUNHIRAMAN,M,CPM,"42652.0"
1996,NORTH WYNAD,IRUMUTTOOR KUNHAMAN,M,BJP,"7435.0"
1996,NORTH WYNAD,P.ANNAN,M,IND,"1291.0"
1996,NORTH WYNAD,P.K.KELU,M,AIIC,"589.0"
1996,NORTH WYNAD,V.C. APPAYYAN,M,IND,"288.0"
1996,NORTH WYNAD,K.J.JOSEPH,M,IND,"260.0"
1996,NORTH WYNAD,C.M.YOGI,M,IND,"244.0"
1996,NORTH WYNAD,BALAN KOLAKKADAN,M,IND,"173.0"
1996,NORTH WYNAD,BALAN KOLAKKADAN,M,IND,"173.0"
1996,BADAGARA,C. K. NANU,M,JD,"67145.0"
1996,BADAGARA,"VATHSALAN,C.",M,INC,"40159.0"
1996,BADAGARA,C.V. RAJU,M,BJP,"7893.0"
1996,BADAGARA,ERIKKIL MOIDU,M,IND,"949.0"
1996,BADAGARA,C. BHASKARAN,M,SAP,"453.0"
1996,BADAGARA,K.KRISHNAN,M,IND,"192.0"
1996,NADAPURAM,SATHYAN MOKERI,M,CPI,"65561.0"
1996,NADAPURAM,"ABU,K.C.",M,INC,"50944.0"
1996,NADAPURAM,"INDIRA, P.P",F,BJP,"4759.0"
1996,NADAPURAM,"KUNHABDULLA, N.K.",M,IND,"672.0"
1996,NADAPURAM,ALIKUTTY ARIYERI,M,IND,"347.0"
1996,NADAPURAM,"MUHAMMAD THAZHE, V.",M,IND,"277.0"
1996,NADAPURAM,"PADMANABHAN,P.R",M,IND,"157.0"
1996,MEPPAYUR,A.KANARAN,M,CPM,"65932.0"
1996,MEPPAYUR,PV MUHAMED AREEKODE,M,MUL,"49388.0"
1996,MEPPAYUR,M.MOHANAN,M,BJP,"5832.0"
1996,MEPPAYUR,P.K.RADHAKRISHNAN,M,IND,"424.0"
1996,MEPPAYUR,C.P.GOPALAN,M,SAP,"399.0"
1996,MEPPAYUR,K.T.SASI MANIYOOR,M,IND,"261.0"
1996,QUILANDY,P.VISWAN,M,CPM,"59242.0"
1996,QUILANDY,P.SANKARAN,M,INC,"54391.0"
1996,QUILANDY,P.SANKARAN,M,INC,"54391.0"
1996,QUILANDY,AHALLIYA SANKER,F,BJP,"9324.0"
1996,QUILANDY,JAFFER ATHOLI,M,INL,"389.0"
1996,QUILANDY,V.E.AHAMMED THEKKE KAVALATTIL,M,IND,"290.0"
1996,QUILANDY,N.T.KUNHIKANNAN,M,SAP,"148.0"
1996,PERAMBRA,N.K. RADHA,F,CPM,"59328.0"
1996,PERAMBRA,ROSHY AUGUSTINE,M,KEC,"56576.0"
1996,PERAMBRA,K.M.SUDHAKARAN,M,BJP,"5794.0"
1996,PERAMBRA,T. K. KALANTHAN HAJI,M,IND,"420.0"
1996,PERAMBRA,M.P.KUNHIRAMAN,M,IND,"417.0"
1996,PERAMBRA,NELLIYOT KUNHAMMED,M,INL,"390.0"
1996,PERAMBRA,P.J.THOMAS PARATHALA,M,IND,"204.0"
1996,PERAMBRA,THRESSIAMMA,F,IND,"187.0"
1996,PERAMBRA,PRAKASAN ERAVATTOOR,M,SAP,"138.0"
1996,PERAMBRA,DEVI,F,IND,"99.0"
1996,PERAMBRA,M.P.MADHAVAN,M,IND,"64.0"
1996,BALUSSERI,A.C. SHANMUKHADAS,M,ICS,"55588.0"
1996,BALUSSERI,R.K.RAVIVARMA,M,INC,"40558.0"
1996,BALUSSERI,V V RAJAN,M,BJP,"9571.0"
1996,BALUSSERI,MINAPARAMBATH THEYYATHIRA,F,IND,"268.0"
1996,KODUVALLY,C MOYINKUTTY,M,MUL,"49752.0"
1996,KODUVALLY,C.MOHSIN,M,JD,"49658.0"
1996,KODUVALLY,CHETTOR BALAKRISHNAN,M,BJP,"9596.0"
1996,KODUVALLY,N.AHAMAD,M,INL,"1968.0"
1996,KODUVALLY,KUNNUMMEL ASHRAF,M,JP,"941.0"
1996,KODUVALLY,ANAPARAPORAYIL CHOYI,M,IND,"761.0"
1996,KODUVALLY,K P BASHEER HAJI,M,PDP,"252.0"
1996,KODUVALLY,T.P. HARIDASAN,M,IND,"201.0"
1996,KODUVALLY,I.SIDDIQUE BABU,M,IND,"110.0"
1996,KODUVALLY,K.V.POOVATHMEETHAL KRISHNAN,M,IND,"106.0"
1996,CALICUT I,M. DASAN,M,CPM,"46455.0"
1996,CALICUT I,A. SUJANA PAL,M,INC,"43184.0"
1996,CALICUT I,SUMATHI HARIDAS,F,BJP,"9556.0"
1996,CALICUT I,V. K. SADANANDAN,M,IND,"469.0"
1996,CALICUT I,K.P.MOOSABAI,M,IND,"143.0"
1996,CALICUT I,NARIKUNI CHANDRAN,M,IND,"130.0"
1996,CALICUT I,GOPI,M,IND,"99.0"
1996,CALICUT I,ABBAS KOYA,M,IND,"92.0"
1996,CALICUT  II,ELAMARAM KAREEM,M,CPM,"49105.0"
1996,CALICUT  II,QAMARUNNISA ANVAR,F,MUL,"40339.0"
1996,CALICUT  II,K.KRISHNAN,M,BJP,"10782.0"
1996,CALICUT  II,K. GOPALAKRISHNAN,M,IND,"221.0"
1996,CALICUT  II,KUNHI MOIDEEN KUTTY,M,IND,"202.0"
1996,CALICUT  II,A.A.VAHAB,M,INL,"138.0"
1996,CALICUT  II,SALEEM PUTHIYAPALAM,M,PDP,"134.0"
1996,CALICUT  II,"RAJAN,T.",M,IND,"121.0"
1996,CALICUT  II,K.V.PREMAN,M,SAP,"117.0"
1996,BEYPORE,T.K.HAMZA,M,CPM,"62144.0"
