,YEAR,AC,CANDIDATE,SEX,PARTY,VOTES
4330,1987,25 CALICUT- II,2 K.K. MOHAMMED,M,MUL,38472.0
4331,1987,25 CALICUT- II,3 K. KRISHNAN MASTER,M,BJP,12383.0
4332,1987,25 CALICUT- II,4 K. HASSAN KOYA,M,IND,1155.0
4333,1987,25 CALICUT- II,"5 ALI KOYA, C.P.",M,IND,355.0
4334,1987,25 CALICUT- II,6 M. KUNHAHAMED KOYA,M,IND,231.0
4335,1987,25 CALICUT- II,7 K.M. PULLATT,M,IND,155.0
4336,1987,25 CALICUT- II,7 K.M. PULLATT,M,IND,155.0
4337,1987,25 CALICUT- II,8 VALLISSERY RAJAN KURUP,M,IND,83.0
4338,1987,26 BEYPORE,1 T.K. HAMZA,M,CPM,47537.0
4339,1987,26 BEYPORE,2 ABDURAHIMAN MASTER,M,MUL,40206.0
4340,1987,26 BEYPORE,3 AHALYA SANKAR,F,BJP,15930.0
4341,1987,26 BEYPORE,4 MANNIRITHARA SANKARAN,M,IND,835.0
4342,1987,26 BEYPORE,5 O. JAYAN,M,IND,560.0
4343,1987,26 BEYPORE,6 T. A. MOIDEEN KUTTY,M,IND,468.0
4344,1987,26 BEYPORE,7 ABDULLAKKUTTY,M,IND,310.0
4345,1987,26 BEYPORE,8 SIVADASAN NAIR,M,IND,117.0
4346,1987,27 KUNNAMANGALAM,1 C.P. BALAN VYDIAR,M,CPM,37557.0
4347,1987,27 KUNNAMANGALAM,2 K.P. RAMAN,M,MUL,37264.0
4348,1987,27 KUNNAMANGALAM,3 K.P. VASU,M,BJP,11124.0
4349,1987,27 KUNNAMANGALAM,4 C.P. CHATHAN,M,IND,159.0
4350,1987,28 THIRUVAMBADY,1 P.P. GEORGE,M,INC,48730.0
4351,1987,28 THIRUVAMBADY,2 MATHAI CHACKO,M,CPM,32946.0
4352,1987,28 THIRUVAMBADY,3 K. PRABHAKARAN,M,BJP,5059.0
4353,1987,28 THIRUVAMBADY,4 P.K. KUNHIKOYA HAJI,M,IND,974.0
4354,1987,28 THIRUVAMBADY,5 P.N. CHITHAMBARAN,M,IND,491.0
4355,1987,28 THIRUVAMBADY,6 VARKEY UNNIKKUNNEL,M,IND,155.0
4356,1987,29 KALPETTA,1 M.P. VEERENDRA KUMAR,M,JNP,52362.0
4357,1987,29 KALPETTA,2 C. MAMMUTTY,M,MUL,34404.0
4358,1987,29 KALPETTA,3 M.P. SANJHI VARMA JAIN,M,IND,3090.0
4359,1987,29 KALPETTA,4 R. GOPINATHAN,M,IND,363.0
4360,1987,29 KALPETTA,5 M.T. HARIDAS,M,IND,62.0
4361,1987,30 SULTAN,1 K.K. RAMACHANDRAN MASTER,M,INC,39102.0
4362,1987,30 SULTAN,2 CYRIAC JOHN,M,ICS(SCS),34976.0
4363,1987,30 SULTAN,3 T.U. JACOB,M,IND,12199.0
4364,1987,30 SULTAN,4 P.C. MOHANAN MASTER,M,BJP,8544.0
4365,1987,30 SULTAN,5 A. S. JOSE,M,IND,2041.0
4366,1987,30 SULTAN,6 THIRUNELLY KRISHNAN,M,IND,485.0
4367,1987,30 SULTAN,7 KSHEMAM FOREIGN CHACKO,M,IND,307.0
4368,1987,30 SULTAN,8 MOHAMMED JAMAL,M,IND,198.0
4369,1987,30 SULTAN,8 MOHAMMED JAMAL,M,IND,198.0
4370,1987,30 SULTAN,9 JOSEPH JOSEPH,M,IND,143.0
4371,1987,30 SULTAN,10 PALLIYALIL A. K. DAMODARAN,M,IND,115.0
4372,1987,31 WANDOOR,1 PANDALAM SUDHAKARAN,M,INC,49848.0
4373,1987,31 WANDOOR,2 U. UTHAMAN,M,CPM,35967.0
4374,1987,31 WANDOOR,3 K. GOPALAN,M,BJP,5583.0
4375,1987,31 WANDOOR,4 C. RAMAN,M,IND,2938.0
4376,1987,31 WANDOOR,5 P.C. MANI,M,IND,405.0
4377,1987,31 WANDOOR,6 N. ANANDAN MASTER,M,IND,337.0
4378,1987,31 WANDOOR,7 KARUTHAYIL SOMAN,M,IND,68.0
4379,1987,32 NILAMBUR,1 ARYADAN MOHAMMED,M,INC,55154.0
4380,1987,32 NILAMBUR,2 DEVADAS POTTEKAD,M,CPM,44821.0
4381,1987,32 NILAMBUR,3 K.J. ABRAHAM MASTER,M,IND,4452.0
4382,1987,32 NILAMBUR,4 C. VASUDEVAN MASTER,M,BJP,3476.0
4383,1987,32 NILAMBUR,5 T.J. CHARLES,M,IND,275.0
4384,1987,32 NILAMBUR,6 K.P. MADHAVAN NAIR,M,IND,230.0
4385,1987,32 NILAMBUR,7 JOHN PHILIPPOSE (C.P. JOHN),M,IND,127.0
4386,1987,32 NILAMBUR,8 YOOSUF,M,IND,124.0
4387,1987,32 NILAMBUR,9 VARKEY (KARIMBAYA) PAPPAN),M,IND,111.0
4388,1987,32 NILAMBUR,10 M. S. PRABHAKARAN NAIR,M,IND,110.0
4389,1987,32 NILAMBUR,11 EDAPATTA ABDU HAJI,M,IND,79.0
4390,1987,32 NILAMBUR,12 P.K. AHMAMED,M,IND,74.0
4391,1987,32 NILAMBUR,13 HAJI SYED MOHAMMED DAVOOD,M,IND,64.0
4392,1987,32 NILAMBUR,14 HAKKIM A.S THANGAL,M,IND,39.0
4393,1987,33 MANJERI,1 ISHAQUE KURRIKKAL,M,MUL,56783.0
4394,1987,33 MANJERI,2 G. KUNJUKRISHAN PILLAI,M,LKD,24099.0
4395,1987,33 MANJERI,3 M. GOPINATH,M,BJP,7068.0
4396,1987,33 MANJERI,4 KERALA VARMA,M,IND,953.0
4397,1987,34 MALAPPURAM,1 P.K. KUNHALIKUTTY,M,MUL,48641.0
4398,1987,34 MALAPPURAM,2 N. ABOOBACKER,M,ICS(SCS),18698.0
4399,1987,34 MALAPPURAM,3 K. VELAYUDHAN,M,BJP,5629.0
4400,1987,34 MALAPPURAM,4 MANDODAN KUNHALI,M,IND,2068.0
4401,1987,34 MALAPPURAM,5 SEBASTIAN J. KALLOOR,M,IND,1500.0
4402,1987,34 MALAPPURAM,6 JACOB GEORGE,M,IND,425.0
4403,1987,34 MALAPPURAM,7 THAIKANDY HASSAN,M,IND,149.0
4404,1987,34 MALAPPURAM,7 THAIKANDY HASSAN,M,IND,149.0
4405,1987,35 KONDOTTY,1 P. SEETHI HARI,M,MUL,43961.0
4406,1987,35 KONDOTTY,2 MADATHIL MUHAMMED HAJI,M,JNP,27765.0
4407,1987,35 KONDOTTY,3 C. KRISHNAN NAMBOODIRI,M,BJP,9330.0
4408,1987,35 KONDOTTY,4 N. KUTTYALI,M,IND,6513.0
4409,1987,35 KONDOTTY,5 KUNHAYAMMED HAJI,M,IND,485.0
4410,1987,35 KONDOTTY,6 MURALEEDHARAN,M,IND,406.0
4411,1987,35 KONDOTTY,7 ABDUL JABBAR,M,IND,225.0
4412,1987,35 KONDOTTY,8 UNNI MAMMED,M,IND,180.0
4413,1987,35 KONDOTTY,9 BEERANKUTTY,M,IND,120.0
4414,1987,35 KONDOTTY,10 KADAKOTTIL BALAKRISHANAN NAIR,M,IND,114.0
4415,1987,36 TIRURANGADI,"1 KUNHALIKUTTY KEYI, C. P.",M,MUL,45586.0
4416,1987,36 TIRURANGADI,2 E.P. MUHAMMEDALI,M,CPI,19738.0
4417,1987,36 TIRURANGADI,"3 PUSHPARAJAN , M.P.",M,BJP,11683.0
4418,1987,36 TIRURANGADI,4 A.M. BASHEER MUSLIAR,M,IND,1998.0
4419,1987,36 TIRURANGADI,5 K. ABDUL MAJEED,M,IND,397.0
4420,1987,36 TIRURANGADI,6 ARAKKAL PALAYIL IMBICHIKOYA,M,IND,331.0
4421,1987,36 TIRURANGADI,7 K. GANGADHARAN,M,IND,297.0
4422,1987,36 TIRURANGADI,"8 VELAYUDHAN NAIR, S.",M,IND,142.0
4423,1987,36 TIRURANGADI,9 S.N. VALLIYIL,M,IND,130.0
4424,1987,36 TIRURANGADI,9 S.N. VALLIYIL,M,IND,130.0
4425,1987,37 TANUR,1 E. AHAMED,M,MUL,49530.0
4426,1987,37 TANUR,2 K. BAPPU,M,CPM,13745.0
4427,1987,37 TANUR,3 M. JAYACHANDRAN,M,BJP,9809.0
4428,1987,37 TANUR,4 D. P. HAMSA,M,IND,1410.0
4429,1987,37 TANUR,5 PARUTHIKUNNAN MOHAMATHAJI,M,IND,1174.0
4430,1987,37 TANUR,6 KAKKARANIKKAL MOIDEEN,M,IND,660.0
4431,1987,37 TANUR,7 PULLOONI AHAMED,M,IND,253.0
4432,1987,37 TANUR,8 KEEZHEDATH SUKUMARA MENON,M,IND,176.0
4433,1987,37 TANUR,9 PONNAKAMPAT VERRABHADRAN,M,IND,87.0
4434,1987,38 TIRUR,1 MOIDEENKUTTY HAJI K. (BAVA HAJI),M,MUL,46674.0
4435,1987,38 TIRUR,2 KURUNIYAN SYED,M,ICS(SCS),37283.0
4436,1987,38 TIRUR,3 K. JANARDHAN MASTER,M,BJP,9871.0
4437,1987,38 TIRUR,4 CHOLAKKAL MADHAVAN,M,IND,658.0
4438,1987,38 TIRUR,5 THATTARODIYIL NANDAKUMAR,M,IND,437.0
4439,1987,38 TIRUR,6 KOONANGATTU PARAMBIL MUHAMMED,M,IND,297.0
4440,1987,39 PONNANI,1 P. T. MOHANAKRISHNAN,M,INC,44432.0
4441,1987,39 PONNANI,2 E.K. IMBICHI BAVA,M,CPM,42299.0
4442,1987,39 PONNANI,3 T.N. BHARATHAN,M,BJP,7109.0
4443,1987,39 PONNANI,4 E. BALAN,M,IND,543.0
4444,1987,39 PONNANI,5 V. RAMAN NAIR,M,IND,283.0
4445,1987,39 PONNANI,6 K. UNNI,M,IND,232.0
4446,1987,40 KUTTIPPURAM,1 KORAMBAVIL AHAMED HAJI,M,MUL,45654.0
4447,1987,40 KUTTIPPURAM,2 CHOORAPPILAKKAL ALAVIKUTTY,M,CPM,15087.0
4448,1987,40 KUTTIPPURAM,3 KODUVARATHODI KESAVAN NAIR,M,BJP,6579.0
4449,1987,40 KUTTIPPURAM,4 PATTATHIL AYAMU,M,IND,1492.0
4450,1987,40 KUTTIPPURAM,4 PATTATHIL AYAMU,M,IND,1492.0
4451,1987,40 KUTTIPPURAM,5 C. P. KUNHEEN,M,IND,1334.0
4452,1987,40 KUTTIPPURAM,6 BENNY CHARLY,M,IND,250.0
4453,1987,40 KUTTIPPURAM,7 PARAYIL ABU,M,IND,134.0
4454,1987,41 MANKADA,"1 ABDUL MAJEED, K.P.",M,MUL,45810.0
4455,1987,41 MANKADA,2 P. MOIDU,M,CPM,34888.0
4456,1987,41 MANKADA,3 K. V. VELAYUDHAN,M,BJP,4751.0
4457,1987,41 MANKADA,4 P.K.S.A. THANGAL,M,IND,836.0
4458,1987,41 MANKADA,5 AKKARA HAMSA,M,IND,599.0
4459,1987,41 MANKADA,6 VARIKKATHODY MOHAMMAD KUTTY,M,IND,322.0
4460,1987,42 PERINTHALMANNA,1 NALAKATH SOOPPY,M,MUL,48027.0
4461,1987,42 PERINTHALMANNA,2 R. N. MANZHI,M,CPM,39833.0
4462,1987,42 PERINTHALMANNA,3 P.G. PANICKER,M,BJP,2075.0
4463,1987,42 PERINTHALMANNA,4 MOHAMMED FAROOQ MOULAVI,M,IND,606.0
4464,1987,42 PERINTHALMANNA,5 POTTEKAT RADHAKRISHNA MENON,M,IND,152.0
4465,1987,42 PERINTHALMANNA,6 JACOB C. KALLUMPURATH,M,IND,75.0
4466,1987,43 THRITHALA,1 M.P. THAMI,M,INC,39977.0
4467,1987,43 THRITHALA,2 M.K. KRISHNAN,M,CPM,36881.0
4468,1987,43 THRITHALA,3 T.V. VELAYUDHAN,M,BJP,7049.0
4469,1987,43 THRITHALA,4 M.P. VELAYUDHAN,M,IND,517.0
4470,1987,43 THRITHALA,5 P. VELAYUDHAN,M,IND,310.0
4471,1987,44 PATTAMBI,1 LEELA DAMODARA MENON,F,INC,40507.0
4472,1987,44 PATTAMBI,2 K.E. ISMAIL,M,CPI,35005.0
4473,1987,44 PATTAMBI,3 POOKKATTIRI RAJAGOPALAN,M,BJP,8442.0
4474,1987,44 PATTAMBI,4 K. HAMZA,M,IND,327.0
4475,1987,44 PATTAMBI,5 PARAMMEL KOYA,M,IND,234.0
4476,1987,44 PATTAMBI,6 C. USMAN,M,IND,233.0
4477,1987,44 PATTAMBI,7 O.P. RAMAN,M,IND,207.0
4478,1987,44 PATTAMBI,7 O.P. RAMAN,M,IND,207.0
4479,1987,45 OTTAPALAM,1 K. SANKARANARAYANAN,M,INC,38237.0
4480,1987,45 OTTAPALAM,2 V. C. KABEER,M,ICS(SCS),36527.0
4481,1987,45 OTTAPALAM,3 ARAVINDAKSHAN,M,BJP,4866.0
4482,1987,45 OTTAPALAM,4 M. SANKARJI,M,IND,730.0
4483,1987,45 OTTAPALAM,5 C. K. YOOSUF,M,IND,390.0
4484,1987,45 OTTAPALAM,6 K. S. CHANDRAN,M,IND,372.0
4485,1987,46 SREEKRISHNAPURAM,1 P. BALAN,M,INC,46898.0
4486,1987,46 SREEKRISHNAPURAM,2 E. PADMANABHAN,M,CPM,43380.0
4487,1987,46 SREEKRISHNAPURAM,3 A. SUKUMARAN,M,BJP,4344.0
4488,1987,46 SREEKRISHNAPURAM,4 C. GOVINDA PANICKER,M,IND,859.0
4489,1987,46 SREEKRISHNAPURAM,5 S. RAJASEKHARAN NAIR,M,IND,279.0
4490,1987,47 MANNARKAD,1 KALLADI MOHAMMED,M,MUL,48450.0
4491,1987,47 MANNARKAD,2 P. KUMARAN,M,CPI,44990.0
4492,1987,47 MANNARKAD,3 M.P. SREEVALLY,F,BJP,3024.0
4493,1987,47 MANNARKAD,4 NANCHAN,M,IND,499.0
4494,1987,47 MANNARKAD,5 RAMAN MOOPAN,M,IND,437.0
4495,1987,47 MANNARKAD,6 K. VELUTHIRA,M,IND,244.0
4496,1987,47 MANNARKAD,7 M.K. SABASTIAN,M,IND,243.0
4497,1987,47 MANNARKAD,8 U.K. ABDULLAKUTTY,M,IND,146.0
4498,1987,48 MALAMPUZHA,1 T. SIVADASA MENON,M,CPM,43419.0
4499,1987,48 MALAMPUZHA,2 A. THANKAPPAN,M,INC,33105.0
4500,1987,48 MALAMPUZHA,3 DURARAJ,M,BJP,4320.0
4501,1987,48 MALAMPUZHA,4 V. KRISHNADAS,M,IND,603.0
4502,1987,48 MALAMPUZHA,5 N. KRISHNA KUMARAN,M,IND,478.0
4503,1987,48 MALAMPUZHA,6 V. RAJAN,M,IND,355.0
4504,1987,48 MALAMPUZHA,7 KUNCHUACHAN,M,IND,215.0
4505,1987,48 MALAMPUZHA,8 K.C. KARUNAKARAN,M,IND,169.0
4506,1987,48 MALAMPUZHA,9 T.K. PRABHAKARAN,M,IND,112.0
4507,1987,49 PALGHAT,1 C. M. SUNDARAM,M,IND,38774.0
4508,1987,49 PALGHAT,2 GIRIJA SURENDRAN,F,CPM,32709.0
4509,1987,49 PALGHAT,3 V.S. MUTHUSWAMY,M,BJP,12489.0
4510,1987,49 PALGHAT,4 V. KRISHNADAS,M,IND,2530.0
4511,1987,49 PALGHAT,5 P. RAMAKRISHNAN NAIR,M,IND,304.0
4512,1987,49 PALGHAT,6 C. VELAYUDHAN,M,IND,233.0
4513,1987,49 PALGHAT,7 P.K. T. KUTTAN,M,IND,171.0
4514,1987,49 PALGHAT,8 P.P. MENON,M,IND,76.0
4515,1987,49 PALGHAT,9 S. RAVEENDRAN PILLAI,M,IND,71.0
4516,1987,49 PALGHAT,10 K. ANPUNATHAN,M,IND,40.0
4517,1987,49 PALGHAT,11 P.M. ABDUL RAHIMAN,M,IND,37.0
4518,1987,50 CHITTUR,1 K.A. CHANDRAN,M,INC,49112.0
4519,1987,50 CHITTUR,2 K. KRISHNAMURTY,M,JNP,40875.0
4520,1987,50 CHITTUR,3 SIVARAMA BHARATHY,M,IND,2006.0
4521,1987,50 CHITTUR,4 K. DHANDAPANI,M,IND,342.0
4522,1987,50 CHITTUR,5 K. SUBRAMANIAM,M,IND,233.0
4523,1987,50 CHITTUR,6 S. S. SHAHUL HAMEED,M,IND,183.0
4524,1987,51 KOLLENGODE,1 C. T. KRISHNAN,M,CPM,45933.0
4525,1987,51 KOLLENGODE,2 K.P. GANGADHARA MENON,M,INC,41831.0
4526,1987,51 KOLLENGODE,3 VENUGOPALA MENON,M,BJP,4366.0
4527,1987,51 KOLLENGODE,4 P.V. PAZHANIMALA,M,IND,820.0
4528,1987,51 KOLLENGODE,5 K.A. KAREEM,M,IND,290.0
4529,1987,51 KOLLENGODE,6 T. M. SULAIMAN,M,IND,216.0
4530,1987,51 KOLLENGODE,7 K. APPUKUTTAN,M,IND,168.0
4531,1987,52 COYALMANNAM,1 T. K. ARUMUGHAN,M,CPM,45394.0
4532,1987,52 COYALMANNAM,2 AYYAPPAN MASTER,M,INC,39604.0
4533,1987,52 COYALMANNAM,3 KESAVAN AYYAPPAN,M,BJP,3757.0
4534,1987,52 COYALMANNAM,4 THAYANKAN,M,IND,346.0
4535,1987,53 ALATHUR,1 C. K. RAJENDRAN,M,CPM,44381.0
4536,1987,53 ALATHUR,2 C.S. RAMACHANDRAN MASTER,M,IND,43170.0
4537,1987,53 ALATHUR,3 P.P. MENON,M,IND,500.0
4538,1987,53 ALATHUR,4 M. C. SASIDHARAN,M,IND,467.0
4539,1987,53 ALATHUR,5 K. SANKARAN KAVASSERY,M,IND,464.0
4540,1987,53 ALATHUR,6 P.M. MOHAMMED NAZEER,M,IND,194.0
4541,1987,54 CHELAKKARA,1 M. A. KITTAPPAN,M,INC,44011.0
4542,1987,54 CHELAKKARA,2 K. V. PUSHPA,F,CPM,36260.0
4543,1987,54 CHELAKKARA,3 GOPI MASTER,M,BJP,6119.0
4544,1987,54 CHELAKKARA,4 KRISHNAN,M,IND,1056.0
4545,1987,54 CHELAKKARA,5 E.G. CHATHU,M,IND,246.0
4546,1987,54 CHELAKKARA,6 K.K. ASHOKAN,M,IND,236.0
4547,1987,55 WADAKKANCHERY,1 K. S. NARAYANAN NAMBOODIRY,M,INC,45389.0
4548,1987,55 WADAKKANCHERY,2 C. K. NANU,M,JNP,37206.0
4549,1987,55 WADAKKANCHERY,3 E. CHANDRAN,M,BJP,4431.0
4550,1987,55 WADAKKANCHERY,4 P. T. UTHUPPOORU,M,IND,4046.0
4551,1987,55 WADAKKANCHERY,5 P. UNNIKRISHNAN,M,IND,1023.0
4552,1987,55 WADAKKANCHERY,6 C. N. RADHAKRISHNAN,M,IND,480.0
4553,1987,55 WADAKKANCHERY,7 V. SREEDHARAN,M,IND,368.0
4554,1987,55 WADAKKANCHERY,8 M. SULAIMAN,M,IND,192.0
4555,1987,55 WADAKKANCHERY,9 MATHAI AUMOSNAGAR,M,IND,164.0
4556,1987,55 WADAKKANCHERY,10 C. K. APPUNNY,M,IND,163.0
4557,1987,55 WADAKKANCHERY,11 K. K. ABUBAKKAR,M,IND,110.0
4558,1987,55 WADAKKANCHERY,12 GEORGE KUNDUKULAM,M,IND,101.0
4559,1987,56 KUNNAMKULAM,1 K.P. ARAVINDAKSHAN,M,CPM,43327.0
4560,1987,56 KUNNAMKULAM,2 V. BALARAM,M,INC,42918.0
4561,1987,56 KUNNAMKULAM,3 E. RAGHUNANDANAN,M,BJP,5441.0
4562,1987,56 KUNNAMKULAM,4 V. A. RAGHAVAN MASTER,M,IND,618.0
4563,1987,56 KUNNAMKULAM,5 KANNATH BALAKRISHNAN NAIR,M,IND,173.0
4564,1987,56 KUNNAMKULAM,6 SIVASANKARAN C. K.,M,IND,124.0
4565,1987,56 KUNNAMKULAM,7 VARGHESE NEELANKAVIL,M,IND,116.0
4566,1987,56 KUNNAMKULAM,8 P. S. KRISHNAN EZHUTHASSAN,M,IND,113.0
4567,1987,56 KUNNAMKULAM,9 E. R. PAPPACHAN,M,IND,101.0
4568,1987,56 KUNNAMKULAM,10 K. R. SIVADASAN,M,IND,100.0
4569,1987,56 KUNNAMKULAM,11 V. V. RAVUNNY,M,IND,97.0
4570,1987,56 KUNNAMKULAM,12 C. CHERUNNY PAUL,M,IND,89.0
4571,1987,56 KUNNAMKULAM,13 T. K. KUNJUMON,M,IND,74.0
4572,1987,57 CHERPU,1 V. V. RAGHAVAN,M,CPI,43547.0
4573,1987,57 CHERPU,2 K.M. RADHAKRISHNAN,M,IND,37260.0
4574,1987,57 CHERPU,3 P. CHANDRASEKHARAN,M,BJP,4633.0
4575,1987,57 CHERPU,4 SAMZACHARIAS,M,IND,455.0
4576,1987,57 CHERPU,5 CHANDRAN C. N.,M,IND,244.0
4577,1987,57 CHERPU,6 ABDULLA KARAYIL,M,IND,241.0
4578,1987,57 CHERPU,7 GOPALAN CHAZHUPURAKKAL,M,IND,204.0
4579,1987,57 CHERPU,8 SIDDAJI SADHARTHAN,M,IND,174.0
4580,1987,57 CHERPU,9 WILSON KADAMPATTUPARABIL,M,IND,119.0
4581,1987,57 CHERPU,10 VISWAMBHARAN N.K.,M,IND,88.0
4582,1987,57 CHERPU,11 M.S. CHANDRAPRAKASAM,M,IND,71.0
4583,1987,58 TRICHUR,1 E. K. MENON,M,CPM,41822.0
4584,1987,58 TRICHUR,2 M. VENUGOPALA MENON,M,IND,37562.0
4585,1987,58 TRICHUR,3 PUTHEZHATH RAMACHANDRAN,M,BJP,6779.0
4586,1987,58 TRICHUR,4 P. DAMODARA MENON,M,IND,681.0
4587,1987,58 TRICHUR,5 V. N. GOPALAKRISHNAN,M,IND,319.0
4588,1987,58 TRICHUR,6 CHACKO A. L.,M,IND,297.0
4589,1987,58 TRICHUR,7 JOSEPH MAMBRA,M,IND,264.0
4590,1987,58 TRICHUR,8 K.K. DAMODHARAN MASTER,M,IND,248.0
4591,1987,58 TRICHUR,9 AMBADATH NARAYANAN,M,IND,176.0
4592,1987,59 OLLUR,1 A. M. PARAMAN,M,CPI,46513.0
4593,1987,59 OLLUR,2 RAGHAVAN POZHAKADAVIL,M,INC,44780.0
4594,1987,59 OLLUR,3 K.S. KARUNAKARAN MASTER,M,BJP,3620.0
4595,1987,59 OLLUR,4 P.V. DHARMMAN,M,IND,344.0
4596,1987,59 OLLUR,5 JOSEPH CHACKOLA,M,IND,320.0
4597,1987,59 OLLUR,6 SIDHARTHAN PULLIKKATHARA,M,IND,241.0
4598,1987,59 OLLUR,6 SIDHARTHAN PULLIKKATHARA,M,IND,241.0
4599,1987,59 OLLUR,7 PRABHAKARAN P. V.,M,IND,174.0
4600,1987,59 OLLUR,8 ADHIKARATHIL JOSEPH,M,IND,162.0
4601,1987,59 OLLUR,9 P.V. RAGHAVAN,M,IND,150.0
4602,1987,59 OLLUR,10 P. J. SAVIER,M,IND,137.0
4603,1987,59 OLLUR,11 JOSEPH PALLATTUTHADATHIL,M,IND,120.0
4604,1987,60 KODAKARA,1 K. P. VISWANATHAN,M,INC,43172.0
4605,1987,60 KODAKARA,2 M. A. KARTHIKEYAN,M,CPM,40636.0
4606,1987,60 KODAKARA,3 P.S. SREERAMAN,M,BJP,7863.0
4607,1987,60 KODAKARA,4 P. K. K. NAIR,M,IND,406.0
4608,1987,60 KODAKARA,5 RAHULAN NELLIPARAMBAL,M,IND,340.0
4609,1987,60 KODAKARA,6 P. R. SANKARANARAYANAN,M,IND,321.0
4610,1987,60 KODAKARA,7 PAULY PUTHOOR,M,IND,287.0
4611,1987,60 KODAKARA,8 JOSE MANJALI,M,IND,210.0
4612,1987,60 KODAKARA,8 JOSE MANJALI,M,IND,210.0
4613,1987,60 KODAKARA,9 PERUMPADY RAVINDRAN,M,IND,163.0
4614,1987,61 CHALAKUDI,1 K. J. GEORGE,M,JNP,39389.0
4615,1987,61 CHALAKUDI,2 K. J. RAPPAI,M,KEC,34996.0
4616,1987,61 CHALAKUDI,3 C. I. GEORGE,M,IND,3850.0
4617,1987,61 CHALAKUDI,4 A. D. MATTATHIL,M,BJP,2821.0
4618,1987,61 CHALAKUDI,5 JOSE THOTTATHIL,M,IND,876.0
4619,1987,61 CHALAKUDI,6 K. K. PAINKY,M,IND,714.0
4620,1987,61 CHALAKUDI,7 KOCHUDEVASSY MOOTHEDAN,M,IND,504.0
4621,1987,61 CHALAKUDI,8 BALAGANGADAARA THILAKAN,M,IND,304.0
4622,1987,61 CHALAKUDI,9 P. R. NARAYANAN,M,IND,248.0
4623,1987,61 CHALAKUDI,10 M. N. VINODAN,M,IND,143.0
4624,1987,61 CHALAKUDI,11 P. ABRAHAM,M,IND,122.0
4625,1987,61 CHALAKUDI,12 BABY ANTHONY,M,IND,94.0
4626,1987,62 MALA,1 K. KARUNAKARAN,M,INC,46301.0
4627,1987,62 MALA,2 MEENAKSHI THAMPAN,F,CPI,40009.0
4628,1987,62 MALA,3 V. A. RAHMAN,M,BJP,1857.0
4629,1987,62 MALA,4 C. G. KUMARAN,M,IND,236.0
4630,1987,62 MALA,5 PATTATH KRISHNAN,M,IND,194.0
4631,1987,62 MALA,6 K. H. M. SUBAIR,M,IND,180.0
4632,1987,62 MALA,7 BHADRAN K. G.,M,IND,111.0
4633,1987,62 MALA,7 MEENAKSHI VALLON,F,IND,111.0
4634,1987,62 MALA,9 V. K. DAMODARAN VYDIAN,M,IND,109.0
4635,1987,62 MALA,10 T. V. APPU,M,IND,102.0
4636,1987,62 MALA,11 K. VIJAYAN MENON,M,IND,80.0
4637,1987,62 MALA,12 KUZHUR GOPINATH,M,IND,69.0
4638,1987,62 MALA,13 M. NEELAKANDAN NAIR,M,IND,66.0
4639,1987,62 MALA,14 PERUVAMTHANAM PEETHAMBARAN,M,IND,19.0
4640,1987,63 IRINJALAKKUDA,1 LONAPPAN NAMBADAN,M,IND,48567.0
4641,1987,63 IRINJALAKKUDA,2 M. C. PAUL,M,INC,37478.0
4642,1987,63 IRINJALAKKUDA,3 KALAKIKKAL RAVEENDRANATHAN,M,BJP,4812.0
4643,1987,63 IRINJALAKKUDA,4 KOONAKKAMPILLY RAMAKRISHNAN,M,IND,738.0
4644,1987,63 IRINJALAKKUDA,5 P. KAMALANATHAN,M,IND,381.0
4645,1987,63 IRINJALAKKUDA,6 K. K. HARSHAN,M,IND,265.0
4646,1987,63 IRINJALAKKUDA,7 VELAYUDHAN KOLANGARA,M,IND,174.0
4647,1987,63 IRINJALAKKUDA,8 P. P. PORINCHU,M,IND,81.0
4648,1987,64 MANALUR,1 V. M. SUDHEERAN,M,INC,41426.0
4649,1987,64 MANALUR,2 P. C. JOSEPH,M,CPM,35239.0
4650,1987,64 MANALUR,3 M. S. RAGHAVAN MASTER,M,BJP,4305.0
4651,1987,64 MANALUR,4 V. P. DAVID,M,IND,866.0
4652,1987,64 MANALUR,5 K. V. RAMANATHAN,M,IND,373.0
4653,1987,64 MANALUR,6 M. A. PORINCHU,M,IND,242.0
4654,1987,64 MANALUR,7 JOSE FRANCIS,M,IND,174.0
4655,1987,64 MANALUR,8 CHAKKANDAN RAMADASAN,M,IND,116.0
4656,1987,65 GURUVAYOOR,1 P. K. K. BAVA,M,MUL,38611.0
4657,1987,65 GURUVAYOOR,2 P. C. HAMEED HAJI,M,IND,30677.0
4658,1987,65 GURUVAYOOR,3 P. P. BALAKRISHNAN,M,BJP,10016.0
4659,1987,65 GURUVAYOOR,4 M. S. VELAYUDHAN,M,IND,286.0
4660,1987,65 GURUVAYOOR,5 MACHINGAL BHASKARAN (VASU),M,IND,250.0
4661,1987,65 GURUVAYOOR,6 FRANCIS VADAKKAN,M,IND,220.0
4662,1987,65 GURUVAYOOR,7 NALAKATH PULIYAMPARAMBIL MOHAMMADUNNY,M,IND,173.0
4663,1987,65 GURUVAYOOR,8 POLY PANAKKAL,M,IND,158.0
4664,1987,65 GURUVAYOOR,9 FRANCIS KOMBAN,M,IND,142.0
4665,1987,65 GURUVAYOOR,10 K. K. BABURAJAN,M,IND,125.0
